scenario,T_factor,T_value,probability_weight,member,generation,archive_pumping_objective_gpm,archive_pumping_objective_cfs,archive_total_pumping_gpm,archive_total_pumping_cfs,archive_depletion_cfs,archive_streamflow_cfs,pumping_objective_reeval_gpm,pumping_objective_reeval_cfs,total_pumping_gpm,total_pumping_cfs,full_model_total_pumping_gpm,full_model_total_pumping_cfs,n_model_q_columns,n_objective_q_columns,depletion_obs_name,depletion_cfs,streamflow_cfs,pumping_objective_abs_diff_cfs,total_pumping_abs_diff_cfs,depletion_abs_diff_cfs,streamflow_abs_diff_cfs
baseline_T,1.0,1700.0,,gen=44_member=7456_pso,50,15913.4,35.4550552,15913.4,35.4550552,3.43116,5.168839999999999,15913.36876049534,35.454985598383615,15913.36876049534,35.454985598383615,51197.26876049534,114.0675147983836,327,86,lpr:total_combined:bdpl,3.431156849191001,5.168843150808998,6.96016163814761e-05,6.96016163814761e-05,3.150808999041743e-06,3.150808998597654e-06
baseline_T,1.0,1700.0,,gen=40_member=6804_pso,50,15497.7,34.5288756,15497.7,34.5288756,3.01687,5.58313,15497.74676465162,34.528979791643806,15497.74676465162,34.528979791643806,50781.646764651625,113.14150899164382,327,86,lpr:total_combined:bdpl,3.016870007405461,5.583129992594539,0.00010419164380692791,0.00010419164380692791,7.405461133203062e-09,7.405461133203062e-09
baseline_T,1.0,1700.0,,gen=38_member=6471_pso,50,15736.3,35.0604764,15736.3,35.0604764,3.24426,5.355739999999999,15736.30754967552,35.06049322067706,15736.30754967552,35.06049322067706,51020.20754967552,113.67302242067706,327,86,lpr:total_combined:bdpl,3.2442631362861047,5.355736863713895,1.682067706099133e-05,1.682067706099133e-05,3.136286104599151e-06,3.1362861037109724e-06
baseline_T,1.0,1700.0,,gen=22_member=3634_pso,50,15030.3,33.4875084,15030.3,33.4875084,2.63496,5.96504,15030.302840959244,33.48751472965719,15030.302840959244,33.48751472965719,50314.202840959246,112.1000439296572,327,86,lpr:total_combined:bdpl,2.6349586355249133,5.965041364475086,6.329657189496629e-06,6.329657189496629e-06,1.3644750866959043e-06,1.364475085807726e-06
baseline_T,1.0,1700.0,,gen=44_member=7539_pso,50,16162.9,36.0109412,16162.9,36.0109412,3.71574,4.884259999999999,16162.865790156584,36.01086498046887,16162.865790156584,36.01086498046887,51446.76579015658,114.62339418046886,327,86,lpr:total_combined:bdpl,3.71574467634347,4.88425532365653,7.621953113101654e-05,7.621953113101654e-05,4.6763434702334905e-06,4.676343469789401e-06
baseline_T,1.0,1700.0,,gen=49_member=8356_pso,50,14759.3,32.883720399999994,14759.3,32.883720399999994,2.45508,6.144919999999999,14759.259123491493,32.88362932713905,14759.259123491493,32.88362932713905,50043.159123491496,111.49615852713904,327,86,lpr:total_combined:bdpl,2.455078154837682,6.144921845162317,9.107286094689471e-05,9.107286094689471e-05,1.8451623180482102e-06,1.8451623180482102e-06
baseline_T,1.0,1700.0,,gen=46_member=7849_pso,50,15137.2,33.7256816,15137.2,33.7256816,2.71464,5.88536,15137.175608309964,33.7256272553146,15137.175608309964,33.7256272553146,50421.07560830997,112.3381564553146,327,86,lpr:total_combined:bdpl,2.714637855713367,5.885362144286633,5.434468540244097e-05,5.434468540244097e-05,2.1442866331433663e-06,2.144286632699277e-06
baseline_T,1.0,1700.0,,gen=42_member=7200_pso,50,15858.3,35.3322924,15858.3,35.3322924,3.37515,5.22485,15858.268135411014,35.33222140569574,15858.268135411014,35.33222140569574,51142.16813541101,113.94475060569572,327,86,lpr:total_combined:bdpl,3.375146551306809,5.224853448693191,7.099430425938635e-05,7.099430425938635e-05,3.44869319102159e-06,3.448693190577501e-06
baseline_T,1.0,1700.0,,gen=38_member=6459_pso,50,16488.3,36.7359324,16488.3,36.7359324,4.07908,4.520919999999999,16488.289913846693,36.73590992805043,16488.289913846693,36.73590992805043,51772.1899138467,115.34843912805044,327,86,lpr:total_combined:bdpl,4.079081097759876,4.520918902240124,2.2471949570501693e-05,2.2471949570501693e-05,1.097759875889892e-06,1.0977598750017137e-06
baseline_T,1.0,1700.0,,gen=40_member=6838_pso,50,12362.6,27.5438728,12362.6,27.5438728,1.42018,7.179819999999999,12362.592395957756,27.54385585819388,12362.592395957756,27.54385585819388,47646.49239595776,106.15638505819388,327,86,lpr:total_combined:bdpl,1.4201768569284965,7.179823143071503,1.6941806119774583e-05,1.6941806119774583e-05,3.1430715035085655e-06,3.1430715035085655e-06
baseline_T,1.0,1700.0,,gen=35_member=5994_pso,50,15567.0,34.683276,15567.0,34.683276,3.07603,5.52397,15566.99725223962,34.68326987798987,15566.99725223962,34.68326987798987,50850.897252239614,113.29579907798986,327,86,lpr:total_combined:bdpl,3.076027027129444,5.523972972870556,6.1220101272851934e-06,6.1220101272851934e-06,2.972870555950635e-06,2.972870555950635e-06
baseline_T,1.0,1700.0,,gen=39_member=6670_pso,50,14558.2,32.435669600000004,14558.2,32.435669600000004,2.33137,6.26863,14558.247364123175,32.43577512726643,14558.247364123175,32.43577512726643,49842.14736412317,111.04830432726642,327,86,lpr:total_combined:bdpl,2.331366553624733,6.268633446375267,0.00010552726642742982,0.00010552726642742982,3.4463752669466885e-06,3.4463752669466885e-06
baseline_T,1.0,1700.0,,gen=48_member=8120_pso,50,16180.2,36.0494856,16180.2,36.0494856,3.72385,4.876149999999999,16180.196221496028,36.049477181493145,16180.196221496028,36.049477181493145,51464.09622149603,114.66200638149316,327,86,lpr:total_combined:bdpl,3.7238509530605737,4.876149046939426,8.418506851626262e-06,8.418506851626262e-06,9.530605735719178e-07,9.530605726837393e-07
baseline_T,1.0,1700.0,,gen=47_member=7929_pso,50,14935.2,33.2756256,14935.2,33.2756256,2.58067,6.01933,14935.229434083649,33.27569117913837,14935.229434083649,33.27569117913837,50219.12943408365,111.88822037913836,327,86,lpr:total_combined:bdpl,2.5806656123379543,6.019334387662045,6.557913837212936e-05,6.557913837212936e-05,4.387662045690632e-06,4.387662045246543e-06
baseline_T,1.0,1700.0,,gen=32_member=5467_pso,50,15900.0,35.4252,15900.0,35.4252,3.40923,5.19077,15900.04268653813,35.42529510560696,15900.04268653813,35.42529510560696,51183.94268653814,114.03782430560696,327,86,lpr:total_combined:bdpl,3.4092267076579525,5.190773292342048,9.510560696668335e-05,9.510560696668335e-05,3.292342047434005e-06,3.2923420487662725e-06
baseline_T,1.0,1700.0,,gen=45_member=7589_pso,50,15827.9,35.2645612,15827.9,35.2645612,3.34169,5.25831,15827.894157225164,35.264548182297666,15827.894157225164,35.264548182297666,51111.79415722516,113.87707738229766,327,86,lpr:total_combined:bdpl,3.3416938493864854,5.258306150613514,1.3017702336526327e-05,1.3017702336526327e-05,3.8493864855659865e-06,3.849386486010076e-06
baseline_T,1.0,1700.0,,gen=42_member=7063_pso,50,14712.7,32.7798956,14712.7,32.7798956,2.41578,6.18422,14712.738208192482,32.77998072785285,14712.738208192482,32.77998072785285,49996.63820819249,111.39250992785288,327,86,lpr:total_combined:bdpl,2.4157795755081053,6.184220424491894,8.512785284864322e-05,8.512785284864322e-05,4.2449189452398173e-07,4.244918940798925e-07
baseline_T,1.0,1700.0,,gen=46_member=7783_pso,50,15821.8,35.2509704,15821.8,35.2509704,3.33505,5.26495,15821.761622209751,35.250884894283324,15821.761622209751,35.250884894283324,51105.66162220975,113.86341409428331,327,86,lpr:total_combined:bdpl,3.335046555009673,5.264953444990326,8.550571667598206e-05,8.550571667598206e-05,3.4449903267841364e-06,3.444990325895958e-06
baseline_T,1.0,1700.0,,gen=42_member=7112_pso,50,13444.8,29.9550144,13444.8,29.9550144,1.80414,6.795859999999999,13444.77211184266,29.954952265185444,13444.77211184266,29.954952265185444,48728.67211184265,108.56748146518542,327,86,lpr:total_combined:bdpl,1.8041382604731795,6.795861739526821,6.213481455574765e-05,6.213481455574765e-05,1.7395268205877557e-06,1.7395268212538895e-06
baseline_T,1.0,1700.0,,gen=43_member=7278_pso,50,12101.0,26.961028,12101.0,26.961028,1.36641,7.233589999999999,12101.000490548293,26.96102909294159,12101.000490548293,26.96102909294159,47384.90049054829,105.5735582929416,327,86,lpr:total_combined:bdpl,1.3664061755116317,7.233593824488368,1.0929415914517904e-06,1.0929415914517904e-06,3.824488368220358e-06,3.8244883695526255e-06
baseline_T,1.0,1700.0,,gen=48_member=8123_pso,50,16025.9,35.7057052,16025.9,35.7057052,3.56822,5.03178,16025.894791493543,35.70569359544761,16025.894791493543,35.70569359544761,51309.79479149355,114.31822279544762,327,86,lpr:total_combined:bdpl,3.568217329581769,5.031782670418231,1.1604552383914779e-05,1.1604552383914779e-05,2.670418230987792e-06,2.670418230543703e-06
baseline_T,1.0,1700.0,,gen=38_member=6409_pso,50,15959.9,35.5586572,15959.9,35.5586572,3.48534,5.11466,15959.899258415428,35.558655547749574,15959.899258415428,35.558655547749574,51243.79925841543,114.17118474774956,327,86,lpr:total_combined:bdpl,3.4853415920391573,5.114658407960842,1.6522504253657644e-06,1.6522504253657644e-06,1.5920391573942538e-06,1.5920391573942538e-06
baseline_T,1.0,1700.0,,gen=36_member=6139_pso,50,16482.1,36.7221188,16482.1,36.7221188,4.07625,4.52375,16482.125975540614,36.722176673504485,16482.125975540614,36.722176673504485,51766.025975540615,115.33470587350448,327,86,lpr:total_combined:bdpl,4.0762456348744855,4.523754365125514,5.7873504488270555e-05,5.7873504488270555e-05,4.365125514382839e-06,4.365125514382839e-06
baseline_T,1.0,1700.0,,gen=40_member=6783_pso,50,15389.6,34.2880288,15389.6,34.2880288,2.92983,5.67017,15389.56502992713,34.28795088667764,15389.56502992713,34.28795088667764,50673.46502992713,112.90048008667765,327,86,lpr:total_combined:bdpl,2.929833439615535,5.670166560384464,7.791332235740356e-05,7.791332235740356e-05,3.4396155350613355e-06,3.4396155355054248e-06
baseline_T,1.0,1700.0,,gen=29_member=4924_pso,50,14956.1,33.3221908,14956.1,33.3221908,2.58783,6.012169999999999,14956.10872527715,33.32221023991749,14956.10872527715,33.32221023991749,50240.00872527715,111.93473943991748,327,86,lpr:total_combined:bdpl,2.587828022406685,6.012171977593315,1.9439917487318326e-05,1.9439917487318326e-05,1.9775933148835634e-06,1.977593315771742e-06
baseline_T,1.0,1700.0,,gen=46_member=7822_pso,50,16471.9,36.6993932,16471.9,36.6993932,4.06609,4.53391,16471.886818612737,36.69936383186918,16471.886818612737,36.69936383186918,51755.78681861274,115.31189303186918,327,86,lpr:total_combined:bdpl,4.066085660473553,4.533914339526446,2.9368130824991567e-05,2.9368130824991567e-05,4.339526446628383e-06,4.339526446628383e-06
baseline_T,1.0,1700.0,,gen=33_member=5655_pso,50,15992.1,35.6303988,15992.1,35.6303988,3.51718,5.08282,15992.087099890365,35.630370058555734,15992.087099890365,35.630370058555734,51275.98709989037,114.24289925855572,327,86,lpr:total_combined:bdpl,3.517184950203703,5.082815049796297,2.8741444268121086e-05,2.8741444268121086e-05,4.950203702946965e-06,4.950203702946965e-06
baseline_T,1.0,1700.0,,gen=31_member=5227_pso,50,14897.7,33.1920756,14897.7,33.1920756,2.57051,6.029489999999999,14897.660188354284,33.191986899653344,14897.660188354284,33.191986899653344,50181.56018835429,111.80451609965334,327,86,lpr:total_combined:bdpl,2.5705116414506657,6.029488358549334,8.870034665875437e-05,8.870034665875437e-05,1.6414506656126093e-06,1.6414506651685201e-06
baseline_T,1.0,1700.0,,gen=46_member=7810_pso,50,15518.0,34.574104,15518.0,34.574104,3.02342,5.57658,15517.98212177229,34.57406416730866,15517.98212177229,34.57406416730866,50801.88212177229,113.18659336730867,327,86,lpr:total_combined:bdpl,3.0234229584310697,5.57657704156893,3.9832691335561776e-05,3.9832691335561776e-05,2.9584310694552585e-06,2.9584310698993477e-06
baseline_T,1.0,1700.0,,gen=28_member=4720_pso,50,15881.9,35.3848732,15881.9,35.3848732,3.39794,5.20206,15881.90696025604,35.38488870745046,15881.90696025604,35.38488870745046,51165.80696025604,113.99741790745044,327,86,lpr:total_combined:bdpl,3.397935940640787,5.202064059359213,1.5507450456198058e-05,1.5507450456198058e-05,4.05935921321543e-06,4.0593592123272515e-06
baseline_T,1.0,1700.0,,gen=31_member=5250_pso,50,15284.3,34.0534204,15284.3,34.0534204,2.82385,5.77615,15284.341047393014,34.05351185359164,15284.341047393014,34.05351185359164,50568.24104739301,112.66604105359164,327,86,lpr:total_combined:bdpl,2.8238468837659503,5.776153116234049,9.145359163653666e-05,9.145359163653666e-05,3.1162340499157892e-06,3.1162340485835216e-06
baseline_T,1.0,1700.0,,gen=46_member=7862_pso,50,15485.6,34.5019168,15485.6,34.5019168,2.9983,5.601699999999999,15485.594923526956,34.50190548961805,15485.594923526956,34.50190548961805,50769.49492352696,113.11443468961808,327,86,lpr:total_combined:bdpl,2.998298907907464,5.601701092092536,1.1310381943019365e-05,1.1310381943019365e-05,1.0920925359592104e-06,1.0920925364032996e-06
baseline_T,1.0,1700.0,,gen=29_member=4911_pso,50,15199.3,33.8640404,15199.3,33.8640404,2.75415,5.84585,15199.287430988548,33.86401239624249,15199.287430988548,33.86401239624249,50483.18743098855,112.47654159624248,327,86,lpr:total_combined:bdpl,2.7541462326369746,5.845853767363025,2.8003757513772598e-05,2.8003757513772598e-05,3.7673630255419255e-06,3.767363024209658e-06
baseline_T,1.0,1700.0,,gen=43_member=7385_pso,50,11722.5,26.11773,11722.5,26.11773,1.30432,7.29568,11722.488164319384,26.117703630103588,11722.488164319384,26.117703630103588,47006.38816431938,104.73023283010356,327,86,lpr:total_combined:bdpl,1.304315285491199,7.2956847145088,2.636989641402465e-05,2.636989641402465e-05,4.714508800907069e-06,4.714508800240935e-06
baseline_T,1.0,1700.0,,gen=34_member=5724_pso,50,15960.4,35.5597712,15960.4,35.5597712,3.48909,5.11091,15960.35420961444,35.55966917902097,15960.35420961444,35.55966917902097,51244.254209614446,114.17219837902098,327,86,lpr:total_combined:bdpl,3.489091483382917,5.110908516617083,0.00010202097902833884,0.00010202097902833884,1.48338291694472e-06,1.48338291694472e-06
baseline_T,1.0,1700.0,,gen=39_member=6557_pso,50,13892.2,30.9518216,13892.2,30.9518216,1.98352,6.616479999999999,13892.237152431944,30.95190437561837,13892.237152431944,30.95190437561837,49176.13715243194,109.56443357561837,327,86,lpr:total_combined:bdpl,1.9835249724970192,6.616475027502981,8.277561837033431e-05,8.277561837033431e-05,4.972497019251065e-06,4.9724970185849315e-06
baseline_T,1.0,1700.0,,gen=43_member=7341_pso,50,16022.2,35.697461600000004,16022.2,35.697461600000004,3.54777,5.05223,16022.226518950454,35.69752068422161,16022.226518950454,35.69752068422161,51306.126518950456,114.3100498842216,327,86,lpr:total_combined:bdpl,3.547765185660241,5.052234814339759,5.908422160416649e-05,5.908422160416649e-05,4.8143397588518155e-06,4.8143397588518155e-06
baseline_T,1.0,1700.0,,gen=37_member=6349_pso,50,15198.8,33.8629264,15198.8,33.8629264,2.74347,5.856529999999999,15198.807260091971,33.862942575484915,15198.807260091971,33.862942575484915,50482.70726009198,112.47547177548492,327,86,lpr:total_combined:bdpl,2.7434690769353645,5.856530923064636,1.617548491594789e-05,1.617548491594789e-05,9.230646353941552e-07,9.230646362823336e-07
baseline_T,1.0,1700.0,,gen=41_member=6889_pso,50,12291.0,27.384348,12291.0,27.384348,1.4106,7.189399999999999,12290.987705769669,27.38432060845482,12290.987705769669,27.38432060845482,47574.88770576967,105.9968498084548,327,86,lpr:total_combined:bdpl,1.4106019754541828,7.189398024545817,2.739154517783504e-05,2.739154517783504e-05,1.9754541826788596e-06,1.975454182456815e-06
baseline_T,1.0,1700.0,,gen=47_member=8010_pso,50,15028.5,33.483498,15028.5,33.483498,2.63426,5.96574,15028.455185458966,33.48339815320258,15028.455185458966,33.48339815320258,50312.35518545897,112.09592735320258,327,86,lpr:total_combined:bdpl,2.6342594566188096,5.96574054338119,9.984679741847913e-05,9.984679741847913e-05,5.43381190265535e-07,5.433811898214458e-07
baseline_T,1.0,1700.0,,gen=38_member=6465_pso,50,15971.7,35.5849476,15971.7,35.5849476,3.49711,5.10289,15971.650593525908,35.58483752237572,15971.650593525908,35.58483752237572,51255.55059352591,114.19736672237572,327,86,lpr:total_combined:bdpl,3.497111324050283,5.102888675949717,0.00011007762427794887,0.00011007762427794887,1.32405028274718e-06,1.3240502836353585e-06
baseline_T,1.0,1700.0,,gen=29_member=4976_pso,50,14745.7,32.8534196,14745.7,32.8534196,2.44488,6.15512,14745.72089074602,32.85346614458213,14745.72089074602,32.85346614458213,50029.62089074602,111.46599534458214,327,86,lpr:total_combined:bdpl,2.4448842022049715,6.155115797795029,4.6544582126273326e-05,4.6544582126273326e-05,4.20220497154844e-06,4.20220497154844e-06
baseline_T,1.0,1700.0,,gen=34_member=5729_pso,50,16215.1,36.1272428,16215.1,36.1272428,3.76248,4.83752,16215.125543009071,36.12729970982421,16215.125543009071,36.12729970982421,51499.02554300907,114.7398289098242,327,86,lpr:total_combined:bdpl,3.762481095023348,4.837518904976652,5.690982420958335e-05,5.690982420958335e-05,1.0950233479967153e-06,1.095023347552626e-06
baseline_T,1.0,1700.0,,gen=46_member=7888_pso,50,14714.3,32.7834604,14714.3,32.7834604,2.41843,6.18157,14714.275098586406,32.783404919650515,14714.275098586406,32.783404919650515,49998.175098586406,111.3959341196505,327,86,lpr:total_combined:bdpl,2.418430577488762,6.181569422511238,5.548034948787972e-05,5.548034948787972e-05,5.774887621434743e-07,5.774887616993851e-07
baseline_T,1.0,1700.0,,gen=46_member=7821_pso,50,13922.5,31.01933,13922.5,31.01933,1.99327,6.60673,13922.46591334354,31.019254054929405,13922.46591334354,31.019254054929405,49206.36591334354,109.63178325492942,327,86,lpr:total_combined:bdpl,1.993271488176365,6.6067285118236345,7.594507059494049e-05,7.594507059494049e-05,1.4881763648055824e-06,1.4881763652496716e-06
baseline_T,1.0,1700.0,,gen=48_member=8165_pso,50,15747.1,35.0845388,15747.1,35.0845388,3.24714,5.35286,15747.123852685494,35.08459194378328,15747.123852685494,35.08459194378328,51031.023852685496,113.69712114378328,327,86,lpr:total_combined:bdpl,3.2471408840658538,5.352859115934146,5.3143783283360335e-05,5.3143783283360335e-05,8.84065853856697e-07,8.840658534126078e-07
baseline_T,1.0,1700.0,,gen=36_member=6131_pso,50,16162.4,36.0098272,16162.4,36.0098272,3.70849,4.89151,16162.41505174217,36.00986073528155,16162.41505174217,36.00986073528155,51446.315051742175,114.62238993528156,327,86,lpr:total_combined:bdpl,3.708493410413307,4.891506589586692,3.3535281552588e-05,3.3535281552588e-05,3.410413307314286e-06,3.4104133082024646e-06
baseline_T,1.0,1700.0,,gen=32_member=5391_pso,50,14928.9,33.2615892,14928.9,33.2615892,2.57343,6.02657,14928.862552967455,33.261505768011496,14928.862552967455,33.261505768011496,50212.76255296746,111.8740349680115,327,86,lpr:total_combined:bdpl,2.5734339649692104,6.02656603503079,8.34319885072432e-05,8.34319885072432e-05,3.964969210290548e-06,3.964969210734637e-06
baseline_T,1.0,1700.0,,gen=34_member=5740_pso,50,12129.7,27.0249716,12129.7,27.0249716,1.37217,7.22783,12129.737656299145,27.025055498234494,12129.737656299145,27.025055498234494,47413.63765629914,105.63758469823448,327,86,lpr:total_combined:bdpl,1.37216642150876,7.227833578491239,8.389823449306277e-05,8.389823449306277e-05,3.5784912399972058e-06,3.578491239331072e-06
baseline_T,1.0,1700.0,,gen=35_member=5978_pso,50,16067.3,35.7979444,16067.3,35.7979444,3.60663,4.99337,16067.34571378628,35.798046250315835,16067.34571378628,35.798046250315835,51351.24571378629,114.41057545031585,327,86,lpr:total_combined:bdpl,3.6066329183701873,4.993367081629812,0.00010185031583631599,0.00010185031583631599,2.918370187288133e-06,2.918370187288133e-06
baseline_T,1.0,1700.0,,gen=32_member=5373_pso,50,15480.3,34.4901084,15480.3,34.4901084,2.995,5.605,15480.299999640423,34.49010839919886,15480.299999640423,34.49010839919886,50764.19999964042,113.10263759919886,327,86,lpr:total_combined:bdpl,2.995004204654325,5.604995795345674,8.01136934569513e-10,8.01136934569513e-10,4.204654324713175e-06,4.204654326045443e-06
baseline_T,1.0,1700.0,,gen=44_member=7565_pso,50,14798.7,32.9715036,14798.7,32.9715036,2.47831,6.121689999999999,14798.675255149134,32.97144846847227,14798.675255149134,32.97144846847227,50082.57525514913,111.58397766847226,327,86,lpr:total_combined:bdpl,2.478310881640845,6.121689118359155,5.513152773062302e-05,5.513152773062302e-05,8.816408447742674e-07,8.81640843886089e-07
baseline_T,1.0,1700.0,,gen=45_member=7737_pso,50,16214.6,36.1261288,16214.6,36.1261288,3.75756,4.84244,16214.601623135048,36.12613241634489,16214.601623135048,36.12613241634489,51498.50162313505,114.7386616163449,327,86,lpr:total_combined:bdpl,3.7575596650694982,4.842440334930501,3.616344891099743e-06,3.616344891099743e-06,3.3493050155541937e-07,3.3493050111133016e-07
baseline_T,1.0,1700.0,,gen=35_member=6019_pso,50,16186.0,36.062408,16186.0,36.062408,3.73038,4.869619999999999,16186.021661268114,36.06245626130536,16186.021661268114,36.06245626130536,51469.92166126812,114.67498546130535,327,86,lpr:total_combined:bdpl,3.7303822104294633,4.869617789570537,4.8261305359176276e-05,4.8261305359176276e-05,2.2104294634672783e-06,2.2104294625791e-06
baseline_T,1.0,1700.0,,gen=46_member=7796_pso,50,15919.0,35.467532,15919.0,35.467532,3.43824,5.161759999999999,15919.044119771625,35.46763029885118,15919.044119771625,35.46763029885118,51202.94411977162,114.08015949885116,327,86,lpr:total_combined:bdpl,3.43823893574998,5.16176106425002,9.829885117795811e-05,9.829885117795811e-05,1.0642500201107907e-06,1.06425002055488e-06
baseline_T,1.0,1700.0,,gen=47_member=7977_pso,50,15936.7,35.5069676,15936.7,35.5069676,3.45533,5.14467,15936.708564147862,35.50698668092144,15936.708564147862,35.50698668092144,51220.60856414786,114.11951588092144,327,86,lpr:total_combined:bdpl,3.4553251022415497,5.14467489775845,1.9080921440206566e-05,1.9080921440206566e-05,4.897758450361778e-06,4.897758450361778e-06
baseline_T,1.0,1700.0,,gen=49_member=8311_pso,50,16161.3,36.0073764,16161.3,36.0073764,3.70558,4.89442,16161.28243585807,36.00733726709178,16161.28243585807,36.00733726709178,51445.18243585806,114.61986646709175,327,86,lpr:total_combined:bdpl,3.705575891176805,4.894424108823195,3.91329082205516e-05,3.91329082205516e-05,4.108823195014821e-06,4.108823194570732e-06
baseline_T,1.0,1700.0,,gen=29_member=4851_pso,50,15827.8,35.2643384,15827.8,35.2643384,3.33985,5.260149999999999,15827.772653849252,35.264277472776136,15827.772653849252,35.264277472776136,51111.67265384925,113.87680667277613,327,86,lpr:total_combined:bdpl,3.339852235813954,5.260147764186046,6.09272238634162e-05,6.09272238634162e-05,2.235813953976873e-06,2.2358139535327837e-06
baseline_T,1.0,1700.0,,gen=34_member=5819_pso,50,15512.1,34.5609588,15512.1,34.5609588,3.0224,5.5776,15512.135876498978,34.56103873283972,15512.135876498978,34.56103873283972,50796.03587649898,113.17356793283972,327,86,lpr:total_combined:bdpl,3.022398591006844,5.577601408993155,7.993283971785559e-05,7.993283971785559e-05,1.4089931563709968e-06,1.4089931550387291e-06
baseline_T,1.0,1700.0,,gen=38_member=6490_pso,50,16189.3,36.0697604,16189.3,36.0697604,3.73254,4.86746,16189.343816499706,36.06985802316135,16189.343816499706,36.06985802316135,51473.24381649972,114.68238722316136,327,86,lpr:total_combined:bdpl,3.732539123723969,4.867460876276031,9.762316135208948e-05,9.762316135208948e-05,8.762760312919227e-07,8.762760304037442e-07
baseline_T,1.0,1700.0,,gen=42_member=7145_pso,50,16295.4,36.3061512,16295.4,36.3061512,3.85887,4.74113,16295.396734226248,36.30614392385608,16295.396734226248,36.30614392385608,51579.29673422626,114.9186731238561,327,86,lpr:total_combined:bdpl,3.858871338058117,4.741128661941882,7.2761439255941696e-06,7.2761439255941696e-06,1.3380581171951178e-06,1.338058117639207e-06
baseline_T,1.0,1700.0,,gen=28_member=4655_pso,50,15141.9,33.7361532,15141.9,33.7361532,2.71633,5.88367,15141.895334331672,33.73614280489097,15141.895334331672,33.73614280489097,50425.79533433168,112.34867200489096,327,86,lpr:total_combined:bdpl,2.7163349555958534,5.883665044404147,1.0395109029559535e-05,1.0395109029559535e-05,4.9555958532288e-06,4.9555958536728895e-06
baseline_T,1.0,1700.0,,gen=24_member=4008_pso,50,15155.7,33.7668996,15155.7,33.7668996,2.71969,5.88031,15155.727503103506,33.76696087691461,15155.727503103506,33.76696087691461,50439.627503103504,112.3794900769146,327,86,lpr:total_combined:bdpl,2.7196924545351737,5.8803075454648255,6.127691460733331e-05,6.127691460733331e-05,2.4545351737792487e-06,2.454535174223338e-06
baseline_T,1.0,1700.0,,gen=34_member=5732_pso,50,15162.6,33.7822728,15162.6,33.7822728,2.72045,5.87955,15162.563611442774,33.7821917262945,15162.563611442774,33.7821917262945,50446.46361144279,112.39472092629453,327,86,lpr:total_combined:bdpl,2.7204459363071374,5.879554063692862,8.107370550192172e-05,8.107370550192172e-05,4.063692862654733e-06,4.063692862210644e-06
baseline_T,1.0,1700.0,,gen=40_member=6768_pso,50,16451.1,36.6530508,16451.1,36.6530508,4.06357,4.536429999999999,16451.08712664435,36.65302211816361,16451.08712664435,36.65302211816361,51734.98712664435,115.26555131816362,327,86,lpr:total_combined:bdpl,4.063568704514503,4.536431295485497,2.8681836390376247e-05,2.8681836390376247e-05,1.295485497543325e-06,1.295485497543325e-06
baseline_T,1.0,1700.0,,gen=44_member=7554_pso,50,15130.8,33.7114224,15130.8,33.7114224,2.69854,5.90146,15130.753854465827,33.71131958774986,15130.753854465827,33.71131958774986,50414.65385446584,112.32384878774988,327,86,lpr:total_combined:bdpl,2.6985365408908595,5.90146345910914,0.00010281225013386575,0.00010281225013386575,3.4591091404578833e-06,3.459109139569705e-06
baseline_T,1.0,1700.0,,gen=18_member=3072_pso,50,16676.3,37.1547964,16676.3,37.1547964,4.37912,4.220879999999999,16676.349581361694,37.15490686727385,16676.349581361694,37.15490686727385,51960.24958136169,115.76743606727383,327,86,lpr:total_combined:bdpl,4.379123996722136,4.220876003277864,0.00011046727384922406,0.00011046727384922406,3.996722135468644e-06,3.996722135468644e-06
baseline_T,1.0,1700.0,,gen=50_member=8445_pso,50,9401.87,20.94736636,9401.87,20.94736636,1.01547,7.584529999999999,9401.872579508889,20.947372107145803,9401.872579508889,20.947372107145803,44685.77257950889,99.5599013071458,327,86,lpr:total_combined:bdpl,1.0154703928416016,7.584529607158398,5.747145802814657e-06,5.747145802814657e-06,3.9284160147090574e-07,3.9284160102681653e-07
baseline_T,1.0,1700.0,,gen=50_member=8506_pso,50,16237.8,36.1778184,16237.8,36.1778184,3.79088,4.80912,16237.751709751272,36.17771080932583,16237.751709751272,36.17771080932583,51521.65170975127,114.79024000932584,327,86,lpr:total_combined:bdpl,3.790883183568052,4.809116816431947,0.00010759067416898915,0.00010759067416898915,3.183568051845498e-06,3.1835680527336763e-06
baseline_T,1.0,1700.0,,gen=50_member=8596_pso,50,14208.3,31.6560924,14208.3,31.6560924,2.13446,6.46554,14208.317325044894,31.656131000200023,14208.317325044894,31.656131000200023,49492.2173250449,110.26866020020005,327,86,lpr:total_combined:bdpl,2.1344595323964763,6.465540467603523,3.860020002477427e-05,3.860020002477427e-05,4.6760352345742717e-07,4.6760352301333796e-07
baseline_T,1.0,1700.0,,gen=50_member=8464_pso,50,15785.1,35.1692028,15785.1,35.1692028,3.28738,5.312619999999999,15785.141919811873,35.16929619734085,15785.141919811873,35.16929619734085,51069.04191981188,113.78182539734084,327,86,lpr:total_combined:bdpl,3.287377222546114,5.312622777453885,9.339734084790052e-05,9.339734084790052e-05,2.777453885993708e-06,2.777453885549619e-06
